Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec
989	Spectrogram 1	1	7442.229666667	7442.429909316	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	19.601	3656.2	9562.5	ARAYA-SAL-114.Table.1.selections.txt	ee	0.257016582999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	53
990	Spectrogram 1	1	7442.713666667	7442.857275032	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	20.085	3093.8	9843.8	ARAYA-SAL-114.Table.1.selections.txt	gg	0.228459185000002	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	54
991	Spectrogram 1	1	7443.144666667	7443.344909316	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	20.516	5343.8	9093.8	ARAYA-SAL-114.Table.1.selections.txt	o	0.335549428	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	66
992	Spectrogram 1	1	7443.624666667	7443.774342991	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	20.996	3843.8	9562.5	ARAYA-SAL-114.Table.1.selections.txt	a	0.285573981000002	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	60
993	Spectrogram 1	1	7443.955666667	7444.127592173	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	21.327	4218.8	9562.5	ARAYA-SAL-114.Table.1.selections.txt	b	0.285573980999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	61
994	Spectrogram 1	1	7444.378666667	7444.510139113	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	21.750	3937.5	10406.2	ARAYA-SAL-114.Table.1.selections.txt	c	0.199901786999998	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	62
995	Spectrogram 1	1	7444.688666667	7444.803957889	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	22.060	5718.8	9562.5	ARAYA-SAL-114.Table.1.selections.txt	d	0.178483739000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	63
996	Spectrogram 1	1	7445.001666667	7445.159433602	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	22.373	3937.5	8906.2	ARAYA-SAL-114.Table.1.selections.txt	e	0.235598534000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	58
997	Spectrogram 1	1	7445.307666667	7445.435093807	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	22.679	6843.8	9750.0	ARAYA-SAL-114.Table.1.selections.txt	f	0.178483738000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	59
998	Spectrogram 1	1	7445.557666667	7445.687116460	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	22.929	3562.5	9375.0	ARAYA-SAL-114.Table.1.selections.txt	g	0.207041136000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	64
999	Spectrogram 1	1	7445.877666667	7446.027342990	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	23.249	3656.2	9187.5	ARAYA-SAL-114.Table.1.selections.txt	h	0.235598534999998	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	65
1000	Spectrogram 1	1	7446.220666667	7446.305618093	ARAYA-SAL-114.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-114.WAV	23.592	5250.0	8906.2	ARAYA-SAL-114.Table.1.selections.txt	g	NA	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	67
1001	Spectrogram 1	1	7616.520583333	7616.684308261	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	0.259	4031.2	10218.8	ARAYA-SAL-115.Table.1.selections.txt	a	0.252611693	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	1
1002	Spectrogram 1	1	7616.844583333	7616.982123739	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	0.583	6468.8	10500.0	ARAYA-SAL-115.Table.1.selections.txt	b	0.192466051	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	4
1003	Spectrogram 1	1	7617.103583333	7617.268854983	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	0.842	4968.8	10218.8	ARAYA-SAL-115.Table.1.selections.txt	c	0.221152831	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	6
1004	Spectrogram 1	1	7617.386583333	7617.552440881	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	1.125	4593.8	9937.5	ARAYA-SAL-115.Table.1.selections.txt	d	0.204141075	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	7
1005	Spectrogram 1	1	7617.724583333	7617.849987820	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	1.463	4781.2	10125.0	ARAYA-SAL-115.Table.1.selections.txt	e	0.191382257	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	8
1006	Spectrogram 1	1	7617.979583333	7618.169712717	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	1.718	4500.0	10031.2	ARAYA-SAL-115.Table.1.selections.txt	f	0.187129319	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	9
1007	Spectrogram 1	1	7618.298583333	7618.462418227	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	2.037	6562.5	9843.8	ARAYA-SAL-115.Table.1.selections.txt	g	0.17862344	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	10
1008	Spectrogram 1	1	7618.614583333	7618.766282309	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	2.353	4312.5	10312.5	ARAYA-SAL-115.Table.1.selections.txt	h	0.204141075	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	11
1009	Spectrogram 1	1	7618.894583333	7619.077517794	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	2.633	5625.0	10125.0	ARAYA-SAL-115.Table.1.selections.txt	i	0.22965871	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	12
1010	Spectrogram 1	1	7619.210583333	7619.358237003	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	2.949	4968.8	10500.0	ARAYA-SAL-115.Table.1.selections.txt	e	0.208394014	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	13
1011	Spectrogram 1	1	7619.552583333	7619.720463534	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	3.291	3187.5	10218.8	ARAYA-SAL-115.Table.1.selections.txt	j	0.246597128	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	14
1012	Spectrogram 1	1	7619.967583333	7620.056748304	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	3.706	3375.0	7218.8	ARAYA-SAL-115.Table.1.selections.txt	k	0.174422359	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	3
1013	Spectrogram 1	1	7620.165583333	7620.347622105	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	3.904	4125.0	7781.2	ARAYA-SAL-115.Table.1.selections.txt	l	0.234568	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	15
1014	Spectrogram 1	1	7620.545583333	7620.705372922	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	4.284	4781.2	10031.2	ARAYA-SAL-115.Table.1.selections.txt	aa	0.26464082	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	18
1015	Spectrogram 1	1	7620.901583333	7621.051259656	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	4.640	4125.0	10125.0	ARAYA-SAL-115.Table.1.selections.txt	h	0.246597128	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	19
1016	Spectrogram 1	1	7621.242583333	7621.436758023	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	4.981	3281.2	10031.2	ARAYA-SAL-115.Table.1.selections.txt	m	0.270655385	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	20
1017	Spectrogram 1	1	7621.602583333	7621.784622104	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	5.341	3843.8	9843.8	ARAYA-SAL-115.Table.1.selections.txt	h	0.252611692	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	21
1018	Spectrogram 1	1	7621.958583333	7622.125975943	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	5.697	6187.5	9843.8	ARAYA-SAL-115.Table.1.selections.txt	n	0.180436923	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	22
1019	Spectrogram 1	1	7622.167583333	7622.363777499	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	5.906	4406.2	9750.0	ARAYA-SAL-115.Table.1.selections.txt	x	0.228553436	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	23
1020	Spectrogram 1	1	7622.493583333	7622.651350268	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	6.232	3750.0	10875.0	ARAYA-SAL-115.Table.1.selections.txt	o	0.234568	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	24
1021	Spectrogram 1	1	7622.895583333	7623.037169044	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	6.634	3187.5	9000.0	ARAYA-SAL-115.Table.1.selections.txt	p	0.234568	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	25
1022	Spectrogram 1	1	7623.199583333	7623.353304963	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	6.938	3937.5	10593.8	ARAYA-SAL-115.Table.1.selections.txt	q	0.258626257	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	26
1023	Spectrogram 1	1	7623.509583333	7623.675007985	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	7.248	3937.5	10781.2	ARAYA-SAL-115.Table.1.selections.txt	r	0.228553436	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	27
1024	Spectrogram 1	1	7623.881583333	7624.059312059	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	7.620	5812.5	10875.0	ARAYA-SAL-115.Table.1.selections.txt	s	0.222538871999999	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	28
1025	Spectrogram 1	1	7624.242583333	7624.439441758	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	7.981	3937.5	9843.8	ARAYA-SAL-115.Table.1.selections.txt	t	0.30674277	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	29
1026	Spectrogram 1	1	7624.576583333	7624.786939247	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	8.315	4781.2	10593.8	ARAYA-SAL-115.Table.1.selections.txt	u	0.282684513000001	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	30
1027	Spectrogram 1	1	7624.982583333	7625.108939908	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	8.721	3823.0	10593.8	ARAYA-SAL-115.Table.1.selections.txt	v	0.192466051	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	42
1028	Spectrogram 1	1	7625.289583333	7625.471618927	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	9.028	5718.8	10406.2	ARAYA-SAL-115.Table.1.selections.txt	w	0.228553436	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	43
1029	Spectrogram 1	1	7625.594583333	7625.774599451	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	9.333	4593.8	10593.8	ARAYA-SAL-115.Table.1.selections.txt	a	0.282684512000001	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	41
1030	Spectrogram 1	1	7625.896583333	7626.066278915	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	9.635	6187.5	10218.8	ARAYA-SAL-115.Table.1.selections.txt	b	0.198480615000001	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	40
1031	Spectrogram 1	1	7626.174583333	7626.358644758	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	9.913	4218.8	9843.8	ARAYA-SAL-115.Table.1.selections.txt	c	0.258626257	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	39
1032	Spectrogram 1	1	7626.468583333	7626.641962679	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	10.207	4593.8	10312.5	ARAYA-SAL-115.Table.1.selections.txt	d	0.246597128000001	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	38
1033	Spectrogram 1	1	7626.848583333	7626.998259656	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	10.587	4781.2	10218.8	ARAYA-SAL-115.Table.1.selections.txt	e	0.246597127999999	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	37
1034	Spectrogram 1	1	7627.113583333	7627.293599451	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	10.852	4312.5	10125.0	ARAYA-SAL-115.Table.1.selections.txt	f	0.240582564	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	36
1035	Spectrogram 1	1	7627.392583333	7627.560463534	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	11.131	6468.8	9375.0	ARAYA-SAL-115.Table.1.selections.txt	g	0.264640820999999	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	35
1036	Spectrogram 1	1	7627.700583333	7627.870486187	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	11.439	3937.5	10218.8	ARAYA-SAL-115.Table.1.selections.txt	h	0.246597128000001	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	34
1037	Spectrogram 1	1	7627.974583333	7628.112123739	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	11.713	5718.8	10312.5	ARAYA-SAL-115.Table.1.selections.txt	i	0.222538870999999	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	33
1038	Spectrogram 1	1	7628.272583333	7628.419692456	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	12.011	4593.8	10500.0	ARAYA-SAL-115.Table.1.selections.txt	e	0.198480614999999	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	32
1039	Spectrogram 1	1	7628.601583333	7628.773508840	ARAYA-SAL-115.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-115.WAV	12.340	3375.0	10406.2	ARAYA-SAL-115.Table.1.selections.txt	j	0.276669948999999	NA	24	Own recordins	Dominican Republic	Ecological reserve lagoons, 500 m from reserve entrance	18.5132	-68.376841	22-Jan-18	PH	different individual than previous recording, recorded at 12 m, perched at 14m	NA	NA	31
